,all_skills
5312,dimensional modeling
5313,use multi
5314,understand physic
5315,chiang mai
5316,energy including
5317,temperature thermal
5318,bradley
5319,combine electrochemistry
5320,electrochemistry understand
5321,system particularly
5322,area renewable
5323,including fuel
5324,bioenergy expertise
5325,current area
5326,multi dimensional
5327,shimpalee current area renewable energy including fuel cell
5328,thermal system
5329,horizon main streetcolumbia
5330,particularly transport
5331,elct electrical
5332,following successful
5333,digital electronics
5334,design course
5335,wilson smoak instructor coordinator capstone design course
5336,successful career
5337,design digital
5338,recently intel
5339,instructor coordinator
5340,elct electrical engineering department
5341,smoak instructor
5342,wilson smoak
5343,career design
5344,following successful career design digital electronics
5345,capstone design
5346,coordinator capstone
5347,finite element analysis
5348,computational mechanic
5349,element analysis
5350,board seven
5351,pioneered various
5352,particular focus
5353,main cause
5354,clinical study ha working advance understanding potential treatment major cause heart failure patient also entrepreneur patent nih small business technology transfer grant develop microdialysis microfluidics delivery system cardiac surgery additionally
5355,cardiac surgery
5356,ha invited
5357,major cause
5358,also entrepreneur
5359,company biotechnology
5360,small business
5361,ha directed translational effort thematic area cardiovascular remodeling particular focus upon heart failure
5362,ha pioneered
5363,leading cardiovascular
5364,advance understanding
5365,renowned cardiovascular
5366,decade mechanistic
5367,journal fellow
5368,major scientific
5369,cardiology ha
5370,death disability
5371,translational effort
5372,remodeling particular
5373,cardiovascular translational
5374,francis spinale
5375,including american
5376,potential treatment
5377,cardiovascular remodeling
5378,publication leading
5379,director cardiovascular
5380,md
5381,business technology
5382,pharmaceutical company
5383,transfer grant
5384,directed translational
5385,professional society
5386,scientific meeting
5387,dr spinale serf ditorial board seven prestigious scientific journal consultant various pharmaceutical company biotechnology company credit
5388,collaborate department
5389,american college
5390,ha pioneered various project cardiac working collaborate department faculty som va
5391,cause death
5392,congress conference
5393,ha directed
5394,reviewed publication
5395,consultant various
5396,working advance
5397,several professional
5398,prestigious scientific
5399,biotechnology company
5400,faculty som
5401,american heart
5402,including american heart association american college cardiology ha invited present nationally internationally major scientific meeting
5403,upon heart
5404,also ha
5405,dr spinale
5406,present nationally
5407,working collaborate
5408,journal consultant
5409,past two decade mechanistic
5410,study ha
5411,also ha peer reviewed publication leading cardiovascular journal fellow several professional society
5412,past two
5413,failure patient
5414,seven prestigious
5415,thematic area
5416,heart association
5417,technology transfer
5418,patient also
5419,project cardiac
5420,internationally major
5421,ha peer
5422,spinale director
5423,invited present
5424,main cause death disability
5425,congress conference dr spinale director cardiovascular translational center
5426,som va
5427,various pharmaceutical
5428,entrepreneur patent
5429,serf ditorial
5430,company credit
5431,clinical study
5432,heart failure
5433,system cardiac
5434,develop microdialysis
5435,ditorial board
5436,college cardiology
5437,various project
5438,surgery additionally
5439,translational center
5440,understanding potential
5441,grant develop
5442,spinale serf
5443,nationally internationally
5444,internationally renowned cardiovascular scientist
5445,cardiovascular scientist
5446,effort thematic
5447,peer reviewed
5448,fellow several
5449,cardiovascular journal
5450,cardiac working
5451,internationally renowned
5452,association american
5453,conference dr
5454,translational
5455,microdialysis microfluidics
5456,treatment major
5457,patent nih
5458,nih small
5459,area cardiovascular
5460,microfluidics delivery
5461,two decade
5462,focus upon
5463,scientific journal
5464,department faculty
5465,traffic
5466,smarter city
5467,city water
5468,service
5469,smarter city water
5470,math
5471,michigan
5472,sudarshan specialization
5473,sc sudarshan specialization
5474,sc sudarshan
5475,doe oit
5476,hydride container
5477,plan nuclear
5478,developing first
5479,bed development
5480,industrial fuel
5481,wa program
5482,nuclear energy
5483,charter member recently served chairman first annual hydrogen storage workshop
5484,analyze bed
5485,summer manager
5486,technology involves
5487,served chairman
5488,develop industrial
5489,mining vehicle
5490,manager development
5491,also organized
5492,advanced energy
5493,since dr
5494,site representative
5495,hydride storage
5496,industry future
5497,currently chairman
5498,also member
5499,world largest
5500,hydrogen association
5501,doe ne
5502,transfer enhancement
5503,commercial code
5504,national meeting
5505,propulsion institute
5506,standard metal
5507,westinghouse savannah
5508,first annual
5509,program manager
5510,state hydrogen
5511,dr summer manager hydrogen program within hydrogen technology laboratory
5512,storage material
5513,within hydrogen
5514,chairman national
5515,world first
5516,bed performance
5517,establish plan
5518,onboard metal
5519,doe office
5520,represents srtc
5521,led numerous
5522,national workshop
5523,hydrogen electric
5524,technology center
5525,represents srtc fuel cell propulsion institute board director
5526,wsrc since
5527,project management
5528,year study
5529,institute board
5530,program analyze
5531,utilized world
5532,nuclear hydrogen
5533,storage workshop
5534,development world
5535,first hybrid
5536,largest onboard
5537,three year
5538,summer also
5539,assess feasibility
5540,program currently
5541,including heat transfer enhancement currently chairman national working group developing first commercial code standard metal hydride container hydrogen storage dr summer also member site representative national hydrogen association
5542,experience new
5543,engineering hydrogen
5544,first commercial
5545,major national meeting focused hydrogen storage dr summer also co chaired national workshop help establish plan nuclear hydrogen production doe ne
5546,meeting focused
5547,program management
5548,also managed
5549,hybrid hydrogen
5550,development mathematical
5551,analyze develop
5552,feasibility nuclear
5553,electric transit
5554,container hydrogen
5555,development project
5556,develop emerging
5557,vehicle using
5558,dr summer involved development hydrogen storage material associated technology involves engineering hydrogen storage bed development mathematical model analyze bed performance
5559,summer principal
5560,production doe
5561,transit bus
5562,project funded
5563,member site
5564,hydrogen technology
5565,focused hydrogen
5566,river technology
5567,field advanced
5568,co chaired
5569,ha westinghouse
5570,hydrogen vehicle
5571,group developing
5572,workshop help
5573,river company
5574,code standard
5575,managed fuel
5576,involves engineering
5577,chairman first
5578,wa first
5579,technology doe
5580,national hydrogen
5581,organized managed
5582,product development
5583,vehicle commercial
5584,future program
5585,national working
5586,also co
5587,savannah river technology center srtc ha extensive experience new product development project management
5588,summer involved
5589,help establish
5590,vehicle project
5591,storage bed
5592,bus bus
5593,investigator three
5594,science technology
5595,commercial service
5596,utilized world largest onboard metal hydride storage system dr summer also organized managed project develop industrial fuel cell vehicle using solid state hydrogen storage also managed fuel cell mining vehicle project funded doe oit industry future program currently
5597,bus wa
5598,srtc ha
5599,science technology doe ne addition program management
5600,enhancement currently
5601,addition program
5602,manager hydrogen
5603,major national
5604,dr summer
5605,srtc fuel
5606,numerous program
5607,funded doe
5608,member recently
5609,technology wa
5610,annual hydrogen
5611,cell vehicle
5612,system ha
5613,first hydrogen
5614,development hydrogen
5615,center srtc
5616,principal investigator
5617,savannah river
5618,material associated
5619,summer ha
5620,ne addition
5621,technology laboratory
5622,metal hydride
5623,study assess
5624,including heat
5625,recently served
5626,using solid
5627,oit industry
5628,including year
5629,managed project
5630,storage dr
5631,storage also
5632,including year experience field advanced energy system ha westinghouse savannah river company wsrc since dr summer ha led numerous program analyze develop emerging technology wa program manager development world first hybrid hydrogen electric transit bus bus wa first hydrogen vehicle commercial service
5633,office nuclear
5634,model analyze
5635,cell propulsion
5636,company wsrc
5637,cell mining
5638,chaired national
5639,hydrogen program
5640,dr summer principal investigator three year study assess feasibility nuclear hydrogen production doe office nuclear energy
5641,representative national
5642,experience field
5643,ha extensive
5644,working group
5645,charter member
5646,millimeterwave
5647,terahertz
5648,plastic fracture mechanic
5649,incoherent optic
5650,method experimental
5651,boundary valve problem
5652,element modeling
5653,coherent incoherent
5654,fracture mechanic
5655,digital image processing
5656,dr sutton coherent incoherent optic application
5657,application integral
5658,application integral method experimental mechanic
5659,cracked body
5660,dr sutton
5661,finite element modeling cracked body
5662,integral method
5663,plastic fracture
5664,optic application
5665,boundary valve
5666,valve problem
5667,sutton coherent
5668,modeling cracked
5669,polymer science
5670,glassy dynamic
5671,hybrid material
5672,soft matter
5673,polymer
5674,algorithm
5675,game
5676,social cost
5677,social cost information privacy
5678,patent policy
5679,cost information
5680,software patent policy design
5681,four theme
5682,examines strategic economic impact information technology focus four theme value
5683,economic impact
5684,information privacy
5685,impact information
5686,focus four
5687,policy design
5688,technology focus
5689,software patent
5690,offshoring
5691,theme value
5692,strategic economic
5693,examines strategic
5694,pattern recognition
5695,vision pattern
5696,professor tong
5697,focus computer
5698,tong focus
5699,including limited
5700,recognition especially
5701,especially human
5702,professor tong focus computer vision pattern recognition especially human computer interaction including limited
5703,aircraft fuselage
5704,knowledge based
5705,vehicle aerodynamics
5706,knowledge based engineering
5707,van tooren
5708,composite aircraft fuselage
5709,dr van tooren design automation
5710,road vehicle
5711,aircraft certification
5712,alternative aircraft
5713,dr van
5714,aircraft concept
5715,engineering road
5716,based engineering
5717,system engineering road vehicle aerodynamics
5718,system engineering
5719,alternative aircraft concept
5720,tooren design
5721,design automation
5722,composite aircraft
5723,nucleation
5724,biophysics
5725,statistical mechanic
5726,neural information
5727,information processing
5728,neural information processing
5729,tennessee
5730,polytechnic
5731,carnegie mellon
5732,professor computer
5733,dr vargas
5734,dr vargas adjunct professor computer science engineering department
5735,vargas adjunct
5736,agentbased modeling
5737,present associate professor
5738,present associate
5739,civil environmental engineering
5740,autonomous unmanned
5741,system robotics
5742,area autonomous
5743,aircraft system
5744,dr vitzilaios
5745,unmanned aircraft
5746,automation
5747,perception autonomous navigation mobile robot
5748,dr vitzilaios broad area autonomous unmanned system robotics
5749,operational autonomy
5750,intelligent system
5751,unmanned system
5752,field robotics
5753,perception autonomous
5754,autonomous navigation
5755,mobile robot
5756,vitzilaios broad
5757,system uas
5758,navigation mobile
5759,control system
5760,unmanned aircraft system uas
5761,robot team
5762,physic
5763,micronanofluidics
5764,turbulence mixing
5765,cancer detection
5766,superresolution imaging
5767,labonachip
5768,analysis reduced
5769,free mesenchymal
5770,intelligencel lee
5771,labdr wang
5772,thermal energy
5773,fidelity multiphysics
5774,bone marrow
5775,label free
5776,j garsona
5777,management
5778,engineering data
5779,structural interaction
5780,multiphysics cfd
5781,including model
5782,adaptive modeling
5783,form modeling
5784,engineering intelligencel
5785,order modeling
5786,multiphysics multiscale
5787,pant j
5788,level simulation
5789,process control
5790,system level
5791,fidelity surrogate
5792,focus physic
5793,long term goal towards engineering intelligencel lee
5794,cd application
5795,high fidelity multiphysics cfd fem analysis reduced order modeling closed form modeling real time simulation
5796,model development
5797,goal towards
5798,imsel labdr
5799,analytical method
5800,inertial microfluidics
5801,label free mesenchymal stem cell enrichment bone marrow spiral inertial microfluidics
5802,space exploration
5803,thermal energy management
5804,among others specific focus physic based adaptive modeling
5805,pant j klarmannc
5806,curriculum vitae
5807,adaptive model
5808,experimentation
5809,parameter estimation
5810,j klarmannc
5811,vitae pdf
5812,adaptive model integration massive real time data analytics
5813,modeling multidisciplinary
5814,integration massive
5815,term goal
5816,multidisciplinary analysis
5817,high fidelity
5818,including model development
5819,closed form
5820,energy management
5821,discovery
5822,lai
5823,specific focus
5824,fem analysis
5825,including fluid
5826,rosanoa
5827,multiscale system
5828,enabled science
5829,based adaptive
5830,cfd fem
5831,engineering microfluidics
5832,alvarez
5833,trade space
5834,microfluidics nanofluidics
5835,fluid structural
5836,including engineering
5837,data enabled
5838,including fluid structural interaction
5839,trade space exploration
5840,enrichment bone
5841,prabhakarpandiana
5842,data driven
5843,wang computational
5844,computing visualization
5845,modeling closed
5846,towards engineering
5847,massive real
5848,hardware development
5849,time data
5850,pdf imsel
5851,green computing
5852,computational data
5853,engineering cd
5854,control data
5855,curriculum vitae pdf imsel labdr wang computational data enabled science engineering cd application multiphysics multiscale system engineering
5856,time simulation
5857,including engineering data mining
5858,driven multi
5859,large scale system level simulation
5860,process control data driven multi fidelity surrogate modeling multidisciplinary analysis optimization
5861,reduced order
5862,cell enrichment
5863,modeling real
5864,surrogate modeling
5865,application multiphysics
5866,others specific
5867,model integration
5868,spiral inertial
5869,analysis optimization
5870,control synthesis
5871,marrow spiral
5872,wang
5873,green computing visualization system engineering microfluidics nanofluidics
5874,visualization system
5875,multi fidelity
5876,biosensor
5877,nanopore
5878,functional nanoparticles
5879,african american
5880,predict gene
5881,cancer dec
5882,expression type hpv hnscc tumor specimen investigate marker specific pathway tumor development
5883,recurrent squamous
5884,head neck
5885,hpv infection
5886,biomarkers pathway
5887,tumor development
5888,american patient
5889,clinical focus
5890,freshly resected
5891,attention biomarkers
5892,tissue specimen
5893,expression type
5894,particular attention biomarkers pathway may different hpv positive hpv negative cancer
5895,type hpv
5896,cell carcinoma
5897,school medicineva
5898,hpv hnscc
5899,particular attention
5900,hpv negative
5901,hnscc tumor
5902,investigate marker
5903,positive hpv
5904,american european
5905,hpv positive
5906,specific pathway
5907,rdprofessor well
5908,determine presence
5909,may different
5910,medicineva campusbld
5911,specimen investigate
5912,european american
5913,ferry rdprofessor
5914,campusbld garner
5915,therapy efficacy
5916,african american european american patient biomarkers predict gene therapy efficacy recurrent squamous cell carcinoma head neck clinical cancer dec
5917,marker specific
5918,squamous cell
5919,infection freshly
5920,tumor specimen
5921,different hpv
5922,specimen purpose
5923,patient biomarkers
5924,resected tissue
5925,efficacy recurrent
5926,pathway tumor
5927,focus analysis
5928,negative cancer
5929,purpose study
5930,neck clinical
5931,biomarkers predict
5932,well clinical
5933,carcinoma head
5934,study determine
5935,school medicineva campusbld garner ferry rdprofessor well clinical focus analysis hpv infection freshly resected tissue specimen purpose study determine presence
5936,pathway may
5937,gene therapy
5938,analysis hpv
5939,clinical cancer
5940,dr whiteph
5941,cv dr whiteph
5942,california berkeley
5943,polycrystalline transition
5944,biomass derived
5945,molecular level
5946,enhanced raman
5947,electrocatalytic reduction
5948,particular focus studying solid liquid catalytic interface catalysis carried liquid phase important application fine chemical pharmaceutical production
5949,fine chemical
5950,pharmaceutical production
5951,specific application
5952,nanoscale williams
5953,sfs information
5954,allows develop
5955,catalyst reaction
5956,spectroscopy sers
5957,byproduct biodiesel
5958,temperature specific
5959,new fuel
5960,major byproduct biodiesel production hydrodeoxygenation biomass derived organic acid acid ester hydrocarbon fuel electrocatalytic reduction carbon dioxide hydrocarbon catalyst investigation involve polycrystalline transition metal oxide supported mono bimetallic nanoparticle catalyst latter material prepared either traditional catalyst synthesis method novel protocol development g
5961,ester hydrocarbon
5962,oxide supported
5963,biodiesel production
5964,especially glycerol
5965,metal nano
5966,solid catalyst
5967,carried liquid
5968,supported mono
5969,current reaction
5970,major byproduct
5971,composition nanoscale
5972,ketoesters alkenoic
5973,variety industrial source
5974,sc williams
5975,specific technique
5976,level understanding
5977,critical wish
5978,phase important
5979,system enantioselective
5980,relevant reaction
5981,frequency spectroscopy
5982,group area
5983,catalyst investigation
5984,obtained approach
5985,catalyst specific
5986,sc williams group area heterogeneous catalysis surface science
5987,condition e
5988,acid acid
5989,control size
5990,information obtained
5991,investigation involve
5992,enantioselective hydrogenation
5993,hydrocarbon catalyst
5994,catalytic mechanism
5995,electroless deposition allow control size composition nanoscale williams group currently funded national science foundation
5996,total reflection
5997,nano composite
5998,liquid phase high gas pressure temperature specific technique development group surface enhanced raman spectroscopy sers
5999,prepared either
6000,develop molecular
6001,including especially
6002,phase high
6003,technique development
6004,traditional catalyst
6005,liquid catalytic
6006,interface catalysis
6007,material prepared
6008,surface science
6009,catalysis surface
6010,sum frequency
6011,function heterogeneous
6012,understanding critical
6013,industrial source
6014,hydrogenation alpha
6015,govern function
6016,attenuated total
6017,transition metal
6018,pressure temperature
6019,latter material
6020,derived organic
6021,fuel electrocatalytic
6022,operando surface
6023,development g
6024,raman spectroscopy
6025,adsorption catalysis
6026,studying solid
6027,spectroscopic method
6028,gas pressure
6029,approach allows
6030,high gas
6031,reduction carbon
6032,dendrimer metal
6033,method study
6034,understanding catalytic
6035,acid ester
6036,spectroscopy sfs
6037,catalyst latter
6038,condition understanding
6039,metal oxide
6040,production new fuel biorenewable resource primary involves development application situ operando surface vibrational spectroscopic method study adsorption catalysis solid catalyst surface industrially relevant reaction condition e
6041,wish rationally
6042,attenuated total reflection infrared atr ir spectroscopy
6043,dioxide hydrocarbon
6044,area heterogeneous
6045,dendrimer metal nano composite
6046,mechanism govern
6047,either traditional
6048,involve polycrystalline
6049,sum frequency spectroscopy sfs information obtained approach allows develop molecular level understanding catalytic mechanism govern function heterogeneous catalyst reaction condition understanding critical wish rationally design catalyst specific application future current reaction system enantioselective hydrogenation alpha ketoesters alkenoic acid selective oxidation alcohol
6050,reaction system
6051,allow control
6052,design catalyst
6053,focus studying
6054,resource primary
6055,funded national
6056,application fine
6057,nanoparticle catalyst
6058,infrared atr
6059,surface enhanced
6060,oxidation alcohol
6061,important application
6062,bimetallic nanoparticle
6063,synthesis method
6064,vibrational spectroscopic
6065,size composition
6066,alkenoic acid
6067,catalysis solid
6068,application future
6069,hydrodeoxygenation biomass
6070,fuel biorenewable
6071,primary involves
6072,including especially glycerol
6073,group currently
6074,protocol development
6075,production new
6076,variety industrial
6077,future current
6078,catalysis carried
6079,acid selective
6080,study adsorption
6081,situ operando
6082,group surface
6083,production hydrodeoxygenation
6084,solid liquid
6085,mono bimetallic
6086,application situ
6087,surface vibrational
6088,deposition allow
6089,reflection infrared
6090,novel protocol
6091,williams group
6092,catalytic interface
6093,ir spectroscopy
6094,method novel
6095,organic acid
6096,atr ir
6097,development group
6098,biorenewable resource
6099,chemical pharmaceutical
6100,rationally design
6101,hydrocarbon fuel
6102,surface industrially
6103,alpha ketoesters
6104,propulsion
6105,fuel
6106,flame
6107,big data
6108,humancomputer interaction
6109,big data analytics
6110,behavioral information security
6111,behavioral information
6112,ux design
6113,humancomputer interaction ux design
6114,ai
6115,interaction ux
6116,intelligent user
6117,informatics artificial
6118,recommender system
6119,text image
6120,user interface
6121,xu area
6122,law computer
6123,songhua xu area health information technology
6124,graphic interactive
6125,property law
6126,multimedia visualization
6127,health cancer
6128,technique multimedia
6129,area health
6130,visualization visual
6131,health cancer informatics artificial intelligence
6132,recommender system text image mining patent informatics intelligent software practitioner intellectual property law computer graphic interactive technique multimedia visualization visual analytics intelligent user interface
6133,cancer informatics
6134,knowledge management
6135,practitioner intellectual
6136,computer graphic
6137,informatics intelligent
6138,analytics intelligent
6139,interactive technique
6140,mining patent
6141,system text
6142,intellectual property
6143,intelligent software
6144,songhua xu
6145,including personalization
6146,including medical
6147,visual analytics
6148,patent informatics
6149,software practitioner
6150,image mining
6151,transport phenomenon electrochemical kinetics
6152,dr xue
6153,phenomenon electrochemical
6154,durability functional
6155,reliability durability functional structural material
6156,electrochemical energy
6157,xue solid
6158,dr xue solid oxide fuel cell
6159,functional structural
6160,material electrochemical
6161,material electrochemical energy conversion storage
6162,reliability durability
6163,electrochemical kinetics
6164,structural material
6165,sonodegradation
6166,nanotechnology
6167,membrane filtration
6168,vibration
6169,solidification
6170,microstructure modelling
6171,element modelling
6172,discrete element modelling
6173,aware vlsi
6174,nanoscale electronics
6175,neuromorphic computing
6176,zand involve
6177,adaptive computer
6178,involve hardware
6179,emerging nanoscale electronics including spintronic device
6180,dr zand involve hardware design machine learning system
6181,low power reliability aware vlsi circuit
6182,spintronic device
6183,low power
6184,emerging nanoscale
6185,reconfigurable adaptive computer architecture
6186,electronics including
6187,reconfigurable adaptive
6188,vlsi circuit
6189,reliability aware
6190,power reliability
6191,hardware design
6192,including spintronic
6193,dr zand
6194,learning long
6195,flexibility handle
6196,retain power
6197,context end
6198,build safe
6199,decision making
6200,handle complex
6201,power flexibility
6202,system retain
6203,diverse context
6204,dynamic environment
6205,goal build
6206,develop analyze
6207,algorithm uncertain
6208,analyze decision
6209,making algorithm
6210,develop analyze decision making algorithm uncertain
6211,ai system
6212,trustworthy ai
6213,artificial intelligence reinforcement learning long term goal build safe
6214,reliable
6215,trustworthy ai system retain power flexibility handle complex
6216,diverse context end
6217,intelligence reinforcement
6218,dislocation dynamic
6219,mechanical metallurgy
6220,crystal plasticity
6221,friction stir welding
6222,dr ziehl
6223,experience management
6224,capability faculty
6225,serf understand align capability faculty enterprise college professor structural engineering department mechanical civil environmental engineering dr ziehl ha experience management joint venture project involving multiple industrial collaborator ha served principal investigator four year nist sponsored joint venture project edge analytics development commercially deployed wireless structural prognosis system
6226,mechanical civil
6227,enterprise college
6228,venture project
6229,commercially deployed
6230,project involving
6231,dean college
6232,project edge
6233,align capability
6234,sponsored joint
6235,edge analytics
6236,engineering main street
6237,involving multiple
6238,structural prognosis
6239,faculty enterprise
6240,ziehl associate
6241,served principal
6242,paul ziehl
6243,ziehl ha
6244,analytics development
6245,collaborator ha
6246,prognosis system
6247,management joint
6248,year nist
6249,sc paul ziehl associate dean college engineering computing
6250,serf understand
6251,investigator four
6252,industrial collaborator
6253,nist sponsored
6254,college professor
6255,joint venture
6256,engineering main
6257,deployed wireless
6258,professor structural
6259,wireless structural
6260,ha experience
6261,development commercially
6262,four year
6263,understand align
6264,sc paul
6265,multiple industrial
6266,engineering dr
