nsf_proposal_links_v0,researcher,team
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ranjana Pathania,"['Ranjana Pathania', 'Smriti Saraswat', 'Sanjoy Ghosh', 'Rajesh Kumar', 'Partha Roy']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Smriti Saraswat', 'Rajesh Kumar', 'Partha Roy', 'Bijan Choudhury']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saugata Hazra,"['Saugata Hazra', 'Smriti Saraswat', 'Sanjoy Ghosh', 'Rajesh Kumar', 'Partha Roy']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shailly Tomar,"['Shailly Tomar', 'Smriti Saraswat', 'Sanjoy Ghosh', 'Rajesh Kumar', 'Partha Roy']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shri Ram Yadav,"['Shri Ram Yadav', 'Smriti Saraswat', 'Sanjoy Ghosh', 'Rajesh Kumar', 'Partha Roy']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Soma Rohatgi,"['Soma Rohatgi', 'Smriti Saraswat', 'Sanjoy Ghosh', 'Rajesh Kumar', 'Partha Roy']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sanjoy Ghosh', 'Rajesh Kumar', 'Partha Roy']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jitin Singla,"['Jitin Singla', 'Smriti Saraswat', 'Sanjoy Ghosh', 'Rajesh Kumar', 'Partha Roy']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajesh Kumar,"['Rajesh Kumar', 'Smriti Saraswat', 'Sanjoy Ghosh', 'Partha Roy', 'Bijan Choudhury']"
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Akhil Upadhyay,"['Akhil Upadhyay', 'Smriti Saraswat', 'Sanjoy Ghosh', 'Rajesh Kumar', 'Partha Roy']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Arindam Biswas,"['Arindam Biswas', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Avlokita Agrawal,"['Avlokita Agrawal', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Gaurav Raheja,"['Gaurav Raheja', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Mahua Mukherjee,"['Mahua Mukherjee', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,E Rajasekar,"['E Rajasekar', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Saptarshi Kolay,"['Saptarshi Kolay', 'Tina Pujara', 'Saugata Hazra', 'Sanjoy Ghosh', 'Sachin Suresh Tiwari']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Smriti Saraswat,"['Smriti Saraswat', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Sonal Atreya,"['Sonal Atreya', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Tina Pujara,"['Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh', 'Sachin Suresh Tiwari']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,V Devadas,"['V Devadas', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Jaydev Dabas,"['Jaydev Dabas', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Millie Pant,"['Millie Pant', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Rajan Arora,"['Rajan Arora', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Bijan Choudhury,"['Bijan Choudhury', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Debabrata Sircar,"['Debabrata Sircar', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Deepak Sharma,"['Deepak Sharma', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,P Gopinath,"['P Gopinath', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Harsh Chauhan,"['Harsh Chauhan', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Maya S.Nair,"['Maya S.Nair', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,N K Navani,"['N K Navani', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Partha Roy,"['Partha Roy', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Poonam Choudhary,"['Poonam Choudhary', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Pranita P Sarangi,"['Pranita P Sarangi', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Pravindra Kumar,"['Pravindra Kumar', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Prince Tiwari,"['Prince Tiwari', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,R. P. Singh,"['R. P. Singh', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Ramasare Prasad,"['Ramasare Prasad', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Ranjana Pathania,"['Ranjana Pathania', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sachin Suresh Tiwari']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Saugata Hazra,"['Saugata Hazra', 'Tina Pujara', 'Saptarshi Kolay', 'Sanjoy Ghosh', 'Sachin Suresh Tiwari']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Shailly Tomar,"['Shailly Tomar', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Shri Ram Yadav,"['Shri Ram Yadav', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Soma Rohatgi,"['Soma Rohatgi', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Jitin Singla,"['Jitin Singla', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Rajesh Kumar,"['Rajesh Kumar', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Akhil Upadhyay,"['Akhil Upadhyay', 'Tina Pujara', 'Saugata Hazra', 'Saptarshi Kolay', 'Sanjoy Ghosh']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Arindam Biswas,"['Arindam Biswas', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Avlokita Agrawal,"['Avlokita Agrawal', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Gaurav Raheja,"['Gaurav Raheja', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Mahua Mukherjee,"['Mahua Mukherjee', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,E Rajasekar,"['E Rajasekar', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Saptarshi Kolay,"['Saptarshi Kolay', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Smriti Saraswat,"['Smriti Saraswat', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Sonal Atreya,"['Sonal Atreya', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Tina Pujara,"['Tina Pujara', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,V Devadas,"['V Devadas', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Jaydev Dabas,"['Jaydev Dabas', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Millie Pant,"['Millie Pant', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Rajan Arora,"['Rajan Arora', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Bijan Choudhury,"['Bijan Choudhury', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Debabrata Sircar,"['Debabrata Sircar', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Deepak Sharma,"['Deepak Sharma', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,P Gopinath,"['P Gopinath', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Harsh Chauhan,"['Harsh Chauhan', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Maya S.Nair,"['Maya S.Nair', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,N K Navani,"['N K Navani', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Partha Roy,"['Partha Roy', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Poonam Choudhary,"['Poonam Choudhary', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Pranita P Sarangi,"['Pranita P Sarangi', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Pravindra Kumar,"['Pravindra Kumar', 'Ram Sateesh Pasupuleti', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Prince Tiwari,"['Prince Tiwari', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,R. P. Singh,"['R. P. Singh', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Ramasare Prasad,"['Ramasare Prasad', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Ranjana Pathania,"['Ranjana Pathania', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Saugata Hazra,"['Saugata Hazra', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Shailly Tomar,"['Shailly Tomar', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Shri Ram Yadav,"['Shri Ram Yadav', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Soma Rohatgi,"['Soma Rohatgi', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Jitin Singla,"['Jitin Singla', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Rajesh Kumar,"['Rajesh Kumar', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Akhil Upadhyay,"['Akhil Upadhyay', 'Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Mahua Mukherjee', 'Ashwani Kumar Sharma']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Arindam Biswas,"['Arindam Biswas', 'R. P. Singh', 'Bijan Choudhury']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Avlokita Agrawal,"['Avlokita Agrawal', 'R. P. Singh', 'Bijan Choudhury']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Gaurav Raheja,"['Gaurav Raheja', 'R. P. Singh', 'Bijan Choudhury']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'R. P. Singh', 'Bijan Choudhury']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Mahua Mukherjee,"['Mahua Mukherjee', 'R. P. Singh', 'Bijan Choudhury']"
